Date,index_name,next_return,strategy_key,signal,trade,gross_strategy_return,strategy_return,threshold,cost_per_trade,model_key,split,p_up
2020-05-05,DJI,-0.009146638898065551,buy_and_hold,1,0.0,-0.009146638898065551,-0.009146638898065551,,0.0001,buy_and_hold,validation,
2020-05-06,DJI,0.008926820775638333,buy_and_hold,1,0.0,0.008926820775638333,0.008926820775638333,,0.0001,buy_and_hold,validation,
2020-05-07,DJI,0.01907489103024007,buy_and_hold,1,0.0,0.01907489103024007,0.01907489103024007,,0.0001,buy_and_hold,validation,
2020-05-08,DJI,-0.004493385480113576,buy_and_hold,1,0.0,-0.004493385480113576,-0.004493385480113576,,0.0001,buy_and_hold,validation,
2020-05-11,DJI,-0.018875823167295636,buy_and_hold,1,0.0,-0.018875823167295636,-0.018875823167295636,,0.0001,buy_and_hold,validation,
2020-05-12,DJI,-0.021746887621093003,buy_and_hold,1,0.0,-0.021746887621093003,-0.021746887621093003,,0.0001,buy_and_hold,validation,
2020-05-13,DJI,0.016232385021143658,buy_and_hold,1,0.0,0.016232385021143658,0.016232385021143658,,0.0001,buy_and_hold,validation,
2020-05-14,DJI,0.002543032184933569,buy_and_hold,1,0.0,0.002543032184933569,0.002543032184933569,,0.0001,buy_and_hold,validation,
2020-05-15,DJI,0.03850258935665907,buy_and_hold,1,0.0,0.03850258935665907,0.03850258935665907,,0.0001,buy_and_hold,validation,
2020-05-18,DJI,-0.015876087565459218,buy_and_hold,1,0.0,-0.015876087565459218,-0.015876087565459218,,0.0001,buy_and_hold,validation,
2020-05-19,DJI,0.01524526518515823,buy_and_hold,1,0.0,0.01524526518515823,0.01524526518515823,,0.0001,buy_and_hold,validation,
2020-05-20,DJI,-0.0041414556537096026,buy_and_hold,1,0.0,-0.0041414556537096026,-0.0041414556537096026,,0.0001,buy_and_hold,validation,
2020-05-21,DJI,-0.0003661010079217819,buy_and_hold,1,0.0,-0.0003661010079217819,-0.0003661010079217819,,0.0001,buy_and_hold,validation,
2020-05-22,DJI,0.021661415662108885,buy_and_hold,1,0.0,0.021661415662108885,0.021661415662108885,,0.0001,buy_and_hold,validation,
2020-05-26,DJI,0.022130728770547448,buy_and_hold,1,0.0,0.022130728770547448,0.022130728770547448,,0.0001,buy_and_hold,validation,
2020-05-27,DJI,-0.005778473454366995,buy_and_hold,1,0.0,-0.005778473454366995,-0.005778473454366995,,0.0001,buy_and_hold,validation,
2020-05-28,DJI,-0.0006901400909582467,buy_and_hold,1,0.0,-0.0006901400909582467,-0.0006901400909582467,,0.0001,buy_and_hold,validation,
2020-05-29,DJI,0.003620911700733309,buy_and_hold,1,0.0,0.003620911700733309,0.003620911700733309,,0.0001,buy_and_hold,validation,
2020-06-01,DJI,0.010505585471571877,buy_and_hold,1,0.0,0.010505585471571877,0.010505585471571877,,0.0001,buy_and_hold,validation,
2020-06-02,DJI,0.02048118589189518,buy_and_hold,1,0.0,0.02048118589189518,0.02048118589189518,,0.0001,buy_and_hold,validation,
2020-06-03,DJI,0.00045413208810551886,buy_and_hold,1,0.0,0.00045413208810551886,0.00045413208810551886,,0.0001,buy_and_hold,validation,
2020-06-04,DJI,0.031548804458747526,buy_and_hold,1,0.0,0.031548804458747526,0.031548804458747526,,0.0001,buy_and_hold,validation,
2020-06-05,DJI,0.01702114788915776,buy_and_hold,1,0.0,0.01702114788915776,0.01702114788915776,,0.0001,buy_and_hold,validation,
2020-06-08,DJI,-0.010885507412474182,buy_and_hold,1,0.0,-0.010885507412474182,-0.010885507412474182,,0.0001,buy_and_hold,validation,
2020-06-09,DJI,-0.010351528840618407,buy_and_hold,1,0.0,-0.010351528840618407,-0.010351528840618407,,0.0001,buy_and_hold,validation,
2020-06-10,DJI,-0.06898187068613226,buy_and_hold,1,0.0,-0.06898187068613226,-0.06898187068613226,,0.0001,buy_and_hold,validation,
2020-06-11,DJI,0.018997404108616056,buy_and_hold,1,0.0,0.018997404108616056,0.018997404108616056,,0.0001,buy_and_hold,validation,
2020-06-12,DJI,0.006155699118237656,buy_and_hold,1,0.0,0.006155699118237656,0.006155699118237656,,0.0001,buy_and_hold,validation,
2020-06-15,DJI,0.020448578512884286,buy_and_hold,1,0.0,0.020448578512884286,0.020448578512884286,,0.0001,buy_and_hold,validation,
2020-06-16,DJI,-0.006480415732533773,buy_and_hold,1,0.0,-0.006480415732533773,-0.006480415732533773,,0.0001,buy_and_hold,validation,
2020-06-17,DJI,-0.0015126565825447358,buy_and_hold,1,0.0,-0.0015126565825447358,-0.0015126565825447358,,0.0001,buy_and_hold,validation,
2020-06-18,DJI,-0.007999969325270917,buy_and_hold,1,0.0,-0.007999969325270917,-0.007999969325270917,,0.0001,buy_and_hold,validation,
2020-06-19,DJI,0.005933178877419287,buy_and_hold,1,0.0,0.005933178877419287,0.005933178877419287,,0.0001,buy_and_hold,validation,
2020-06-22,DJI,0.00503900870548879,buy_and_hold,1,0.0,0.00503900870548879,0.00503900870548879,,0.0001,buy_and_hold,validation,
2020-06-23,DJI,-0.027150836707307224,buy_and_hold,1,0.0,-0.027150836707307224,-0.027150836707307224,,0.0001,buy_and_hold,validation,
2020-06-24,DJI,0.011776338386398688,buy_and_hold,1,0.0,0.011776338386398688,0.011776338386398688,,0.0001,buy_and_hold,validation,
2020-06-25,DJI,-0.028356301659312577,buy_and_hold,1,0.0,-0.028356301659312577,-0.028356301659312577,,0.0001,buy_and_hold,validation,
2020-06-26,DJI,0.02319557235399583,buy_and_hold,1,0.0,0.02319557235399583,0.02319557235399583,,0.0001,buy_and_hold,validation,
2020-06-29,DJI,0.008481078927011554,buy_and_hold,1,0.0,0.008481078927011554,0.008481078927011554,,0.0001,buy_and_hold,validation,
2020-06-30,DJI,-0.0030182606512717536,buy_and_hold,1,0.0,-0.0030182606512717536,-0.0030182606512717536,,0.0001,buy_and_hold,validation,
2020-07-01,DJI,0.003590056642770456,buy_and_hold,1,0.0,0.003590056642770456,0.003590056642770456,,0.0001,buy_and_hold,validation,
2020-07-02,DJI,0.017797792728331485,buy_and_hold,1,0.0,0.017797792728331485,0.017797792728331485,,0.0001,buy_and_hold,validation,
2020-07-06,DJI,-0.015096798687413426,buy_and_hold,1,0.0,-0.015096798687413426,-0.015096798687413426,,0.0001,buy_and_hold,validation,
2020-07-07,DJI,0.006840431391361479,buy_and_hold,1,0.0,0.006840431391361479,0.006840431391361479,,0.0001,buy_and_hold,validation,
2020-07-08,DJI,-0.013856067836766961,buy_and_hold,1,0.0,-0.013856067836766961,-0.013856067836766961,,0.0001,buy_and_hold,validation,
2020-07-09,DJI,0.014362744392476534,buy_and_hold,1,0.0,0.014362744392476534,0.014362744392476534,,0.0001,buy_and_hold,validation,
2020-07-10,DJI,0.00040267993081566367,buy_and_hold,1,0.0,0.00040267993081566367,0.00040267993081566367,,0.0001,buy_and_hold,validation,
2020-07-13,DJI,0.021344562942290368,buy_and_hold,1,0.0,0.021344562942290368,0.021344562942290368,,0.0001,buy_and_hold,validation,
2020-07-14,DJI,0.008539334952044841,buy_and_hold,1,0.0,0.008539334952044841,0.008539334952044841,,0.0001,buy_and_hold,validation,
2020-07-15,DJI,-0.005038686123237324,buy_and_hold,1,0.0,-0.005038686123237324,-0.005038686123237324,,0.0001,buy_and_hold,validation,
2020-07-16,DJI,-0.0023475100347076783,buy_and_hold,1,0.0,-0.0023475100347076783,-0.0023475100347076783,,0.0001,buy_and_hold,validation,
2020-07-17,DJI,0.00033443374031505435,buy_and_hold,1,0.0,0.00033443374031505435,0.00033443374031505435,,0.0001,buy_and_hold,validation,
2020-07-20,DJI,0.005979190333748496,buy_and_hold,1,0.0,0.005979190333748496,0.005979190333748496,,0.0001,buy_and_hold,validation,
2020-07-21,DJI,0.006163842565684474,buy_and_hold,1,0.0,0.006163842565684474,0.006163842565684474,,0.0001,buy_and_hold,validation,
2020-07-22,DJI,-0.013090131615976386,buy_and_hold,1,0.0,-0.013090131615976386,-0.013090131615976386,,0.0001,buy_and_hold,validation,
2020-07-23,DJI,-0.006845180139972817,buy_and_hold,1,0.0,-0.006845180139972817,-0.006845180139972817,,0.0001,buy_and_hold,validation,
2020-07-24,DJI,0.004340025591341723,buy_and_hold,1,0.0,0.004340025591341723,0.004340025591341723,,0.0001,buy_and_hold,validation,
2020-07-27,DJI,-0.007729613609596786,buy_and_hold,1,0.0,-0.007729613609596786,-0.007729613609596786,,0.0001,buy_and_hold,validation,
2020-07-28,DJI,0.006076359930976105,buy_and_hold,1,0.0,0.006076359930976105,0.006076359930976105,,0.0001,buy_and_hold,validation,
2020-07-29,DJI,-0.008512571982138284,buy_and_hold,1,0.0,-0.008512571982138284,-0.008512571982138284,,0.0001,buy_and_hold,validation,
2020-07-30,DJI,0.004357814290301798,buy_and_hold,1,0.0,0.004357814290301798,0.004357814290301798,,0.0001,buy_and_hold,validation,
